"subject","rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","responses","key_press","native","AOL","LearnType1","LearnType2","LearnType3","LearnType4","LearnType5","LearnType6","which","AOA","timespent","RESP","word1","word2","sameordiffstims","vowel_word1","vowel_word2","vowelcontrast","Group","tributesto","tributesto2"
"hjmf","449","blueten1500bluten","NULL","html-keyboard-response",114,6090650,"0.0-8.0-1.51","NULL","80","Spanisch","31","classeshome",NA,NA,NA,"classesabroad","immersion","Deutschkurs in Deutschland","32","5",1,"blueten","bluten",1,"y","u","u/y","ns","u/y","0"
"hjmf","701","tuer1500tour","NULL","html-keyboard-response",124,6110921,"0.0-8.0-1.56","NULL","80","Spanisch","31","classeshome",NA,NA,NA,"classesabroad","immersion","Deutschkurs in Deutschland","32","5",1,"tuer","tour",1,"y","u","u/y","ns","u/y","0"
"hr37","484.59999990463","bluten1500bluten","NULL","html-keyboard-response",16,577359,"0.0-8.0-1.2","NULL","81","Spanisch","22","classeshome","selflearn",NA,"uni","classesabroad",NA,"Deutschkurse am Lektorat der Universität","24","Ich wohne in DE seit 13 Jahre",0,"bluten","bluten",0,"u","u","u/u","ns","u/y","0"
"hr37","335.09999990463","spuelen1500spulen","NULL","html-keyboard-response",26,598815,"0.0-8.0-1.7","NULL","80","Spanisch","22","classeshome","selflearn",NA,"uni","classesabroad",NA,"Deutschkurse am Lektorat der Universität","24","Ich wohne in DE seit 13 Jahre",1,"spuelen","spulen",1,"y","u","u/y","ns","u/y","0"
"hr37","1079.0999999046","tour1500tour","NULL","html-keyboard-response",32,613142,"0.0-8.0-1.10","NULL","81","Spanisch","22","classeshome","selflearn",NA,"uni","classesabroad",NA,"Deutschkurse am Lektorat der Universität","24","Ich wohne in DE seit 13 Jahre",0,"tour","tour",0,"u","u","u/u","ns","u/i","u/y"
"hr37","470.5","tuer1500tuer","NULL","html-keyboard-response",62,677833,"0.0-8.0-1.25","NULL","81","Spanisch","22","classeshome","selflearn",NA,"uni","classesabroad",NA,"Deutschkurse am Lektorat der Universität","24","Ich wohne in DE seit 13 Jahre",0,"tuer","tuer",0,"y","y","y/y","ns","u/y","0"
"hr37","203.59999990463","spulen1500spulen","NULL","html-keyboard-response",70,693228,"0.0-8.0-1.29","NULL","81","Spanisch","22","classeshome","selflearn",NA,"uni","classesabroad",NA,"Deutschkurse am Lektorat der Universität","24","Ich wohne in DE seit 13 Jahre",0,"spulen","spulen",0,"u","u","u/u","ns","u/i","u/y"
"hr37","620.79999995232","bluten1500blueten","NULL","html-keyboard-response",72,697197,"0.0-8.0-1.30","NULL","80","Spanisch","22","classeshome","selflearn",NA,"uni","classesabroad",NA,"Deutschkurse am Lektorat der Universität","24","Ich wohne in DE seit 13 Jahre",1,"bluten","blueten",1,"u","y","u/y","ns","u/y","0"
"hr37","731","tuer1500tour","NULL","html-keyboard-response",78,708424,"0.0-8.0-1.33","NULL","80","Spanisch","22","classeshome","selflearn",NA,"uni","classesabroad",NA,"Deutschkurse am Lektorat der Universität","24","Ich wohne in DE seit 13 Jahre",1,"tuer","tour",1,"y","u","u/y","ns","u/y","0"
"hr37","770.39999985695","blueten1500blueten","NULL","html-keyboard-response",82,716433,"0.0-8.0-1.35","NULL","81","Spanisch","22","classeshome","selflearn",NA,"uni","classesabroad",NA,"Deutschkurse am Lektorat der Universität","24","Ich wohne in DE seit 13 Jahre",0,"blueten","blueten",0,"y","y","y/y","ns","u/y","0"
"hr37","745.20000004768","spuelen1500spuelen","NULL","html-keyboard-response",84,721104,"0.0-8.0-1.36","NULL","81","Spanisch","22","classeshome","selflearn",NA,"uni","classesabroad",NA,"Deutschkurse am Lektorat der Universität","24","Ich wohne in DE seit 13 Jahre",0,"spuelen","spuelen",0,"y","y","y/y","ns","y/i","u/y"
"hr37","655.39999985695","tour1500tuer","NULL","html-keyboard-response",108,768916,"0.0-8.0-1.48","NULL","80","Spanisch","22","classeshome","selflearn",NA,"uni","classesabroad",NA,"Deutschkurse am Lektorat der Universität","24","Ich wohne in DE seit 13 Jahre",1,"tour","tuer",1,"u","y","u/y","ns","u/y","0"
"hr37","265.79999995232","blueten1500bluten","NULL","html-keyboard-response",116,783457,"0.0-8.0-1.52","NULL","80","Spanisch","22","classeshome","selflearn",NA,"uni","classesabroad",NA,"Deutschkurse am Lektorat der Universität","24","Ich wohne in DE seit 13 Jahre",1,"blueten","bluten",1,"y","u","u/y","ns","u/y","0"
"hr37","317.90000009537","spulen1500spuelen","NULL","html-keyboard-response",122,795670,"0.0-8.0-1.55","NULL","80","Spanisch","22","classeshome","selflearn",NA,"uni","classesabroad",NA,"Deutschkurse am Lektorat der Universität","24","Ich wohne in DE seit 13 Jahre",1,"spulen","spuelen",1,"u","y","u/y","ns","u/y","0"
"jw5c","1171","bluten1500blueten","NULL","html-keyboard-response",23,236464,"0.0-8.0-1.5","NULL","81","Katalanisch, Spanisch ","21","classeshome","selflearn",NA,NA,"classesabroad","immersion","Deutschkurs, Filmen, Bücher","28","6 Jahre",0,"bluten","blueten",1,"u","y","u/y","ns","u/y","0"
"jw5c","837","tour1500tuer","NULL","html-keyboard-response",31,253904,"0.0-8.0-1.9","NULL","80","Katalanisch, Spanisch ","21","classeshome","selflearn",NA,NA,"classesabroad","immersion","Deutschkurs, Filmen, Bücher","28","6 Jahre",1,"tour","tuer",1,"u","y","u/y","ns","u/y","0"
"jw5c","581","tour1500tour","NULL","html-keyboard-response",45,282349,"0.0-8.0-1.16","NULL","81","Katalanisch, Spanisch ","21","classeshome","selflearn",NA,NA,"classesabroad","immersion","Deutschkurs, Filmen, Bücher","28","6 Jahre",0,"tour","tour",0,"u","u","u/u","ns","u/i","u/y"
"jw5c","522","tuer1500tuer","NULL","html-keyboard-response",65,324226,"0.0-8.0-1.26","NULL","81","Katalanisch, Spanisch ","21","classeshome","selflearn",NA,NA,"classesabroad","immersion","Deutschkurs, Filmen, Bücher","28","6 Jahre",0,"tuer","tuer",0,"y","y","y/y","ns","u/y","0"
"jw5c","745","spulen1500spuelen","NULL","html-keyboard-response",69,332507,"0.0-8.0-1.28","NULL","80","Katalanisch, Spanisch ","21","classeshome","selflearn",NA,NA,"classesabroad","immersion","Deutschkurs, Filmen, Bücher","28","6 Jahre",1,"spulen","spuelen",1,"u","y","u/y","ns","u/y","0"
"jw5c","1058","blueten1500bluten","NULL","html-keyboard-response",75,344627,"0.0-8.0-1.31","NULL","80","Katalanisch, Spanisch ","21","classeshome","selflearn",NA,NA,"classesabroad","immersion","Deutschkurs, Filmen, Bücher","28","6 Jahre",1,"blueten","bluten",1,"y","u","u/y","ns","u/y","0"
"jw5c","696","blueten1500blueten","NULL","html-keyboard-response",81,357268,"0.0-8.0-1.34","NULL","81","Katalanisch, Spanisch ","21","classeshome","selflearn",NA,NA,"classesabroad","immersion","Deutschkurs, Filmen, Bücher","28","6 Jahre",0,"blueten","blueten",0,"y","y","y/y","ns","u/y","0"
"jw5c","900","tuer1500tour","NULL","html-keyboard-response",87,369769,"0.0-8.0-1.37","NULL","80","Katalanisch, Spanisch ","21","classeshome","selflearn",NA,NA,"classesabroad","immersion","Deutschkurs, Filmen, Bücher","28","6 Jahre",1,"tuer","tour",1,"y","u","u/y","ns","u/y","0"
"jw5c","565","bluten1500bluten","NULL","html-keyboard-response",93,382031,"0.0-8.0-1.40","NULL","81","Katalanisch, Spanisch ","21","classeshome","selflearn",NA,NA,"classesabroad","immersion","Deutschkurs, Filmen, Bücher","28","6 Jahre",0,"bluten","bluten",0,"u","u","u/u","ns","u/y","0"
"jw5c","675","spuelen1500spulen","NULL","html-keyboard-response",109,416320,"0.0-8.0-1.48","NULL","80","Katalanisch, Spanisch ","21","classeshome","selflearn",NA,NA,"classesabroad","immersion","Deutschkurs, Filmen, Bücher","28","6 Jahre",1,"spuelen","spulen",1,"y","u","u/y","ns","u/y","0"
"jw5c","957","spuelen1500spuelen","NULL","html-keyboard-response",139,478335,"0.0-8.0-1.63","NULL","81","Katalanisch, Spanisch ","21","classeshome","selflearn",NA,NA,"classesabroad","immersion","Deutschkurs, Filmen, Bücher","28","6 Jahre",0,"spuelen","spuelen",0,"y","y","y/y","ns","y/i","u/y"
"jw5c","104","spulen1500spulen","NULL","html-keyboard-response",143,486793,"0.0-8.0-1.65","NULL","81","Katalanisch, Spanisch ","21","classeshome","selflearn",NA,NA,"classesabroad","immersion","Deutschkurs, Filmen, Bücher","28","6 Jahre",0,"spulen","spulen",0,"u","u","u/u","ns","u/i","u/y"
"klvq","1147","blueten1500blueten","NULL","html-keyboard-response",14,342295,"0.0-8.0-1.1","NULL","81","Spanisch","22","on",NA,NA,NA,NA,NA,"Immersion und Deutschkurs","24","8 Jahre",0,"blueten","blueten",0,"y","y","y/y","ns","u/y","0"
"klvq","1187","spuelen1500spulen","NULL","html-keyboard-response",38,398191,"0.0-8.0-1.13","NULL","80","Spanisch","22","on",NA,NA,NA,NA,NA,"Immersion und Deutschkurs","24","8 Jahre",1,"spuelen","spulen",1,"y","u","u/y","ns","u/y","0"
"klvq","554","tour1500tour","NULL","html-keyboard-response",44,413056,"0.0-8.0-1.16","NULL","81","Spanisch","22","on",NA,NA,NA,NA,NA,"Immersion und Deutschkurs","24","8 Jahre",0,"tour","tour",0,"u","u","u/u","ns","u/i","u/y"
